Test: [0/167]	Time 36.330 (36.330)	Loss 174.2544 (174.2544)	Acc@1 0.000 (0.000)	Acc@5 0.000 (0.000)
 * Acc@1 0.098 Acc@5 0.498
Epoch: [0][0/4271]	Time 46.236 (46.236)	Data 36.567 (36.567)	Loss 9.3022 (9.3022)	Entropy Loss 9.2817 (9.2817)	KLCD_Loss 0.0204 (0.0204)	Learning Rate 0.12000000	Acc@1 0.000 (0.000)	Acc@5 2.000 (2.000)
Epoch: [8][2600/4271]	Time 1.598 (1.579)	Data 0.000 (0.015)	Loss 2.6815 (2.8279)	Entropy Loss 2.6792 (2.8253)	KLCD_Loss 0.0023 (0.0026)	Learning Rate 0.11848258	Acc@1 42.667 (39.947)	Acc@5 66.333 (64.504)
Epoch: [8][2800/4271]	Time 1.601 (1.579)	Data 0.000 (0.014)	Loss 2.8044 (2.8270)	Entropy Loss 2.8021 (2.8243)	KLCD_Loss 0.0023 (0.0026)	Learning Rate 0.11846609	Acc@1 37.667 (39.972)	Acc@5 63.333 (64.524)
Epoch: [8][3000/4271]	Time 1.554 (1.578)	Data 0.000 (0.013)	Loss 2.7131 (2.8253)	Entropy Loss 2.7109 (2.8227)	KLCD_Loss 0.0022 (0.0026)	Learning Rate 0.11844952	Acc@1 45.667 (39.996)	Acc@5 69.333 (64.548)
Epoch: [8][3200/4271]	Time 1.542 (1.578)	Data 0.000 (0.012)	Loss 2.5879 (2.8238)	Entropy Loss 2.5857 (2.8213)	KLCD_Loss 0.0022 (0.0026)	Learning Rate 0.11843286	Acc@1 43.000 (40.010)	Acc@5 66.667 (64.567)
Epoch: [8][3400/4271]	Time 1.676 (1.578)	Data 0.000 (0.011)	Loss 2.9525 (2.8244)	Entropy Loss 2.9503 (2.8219)	KLCD_Loss 0.0022 (0.0025)	Learning Rate 0.11841612	Acc@1 39.333 (40.005)	Acc@5 60.000 (64.554)
Epoch: [8][3600/4271]	Time 1.592 (1.578)	Data 0.001 (0.011)	Loss 2.8791 (2.8233)	Entropy Loss 2.8770 (2.8208)	KLCD_Loss 0.0021 (0.0025)	Learning Rate 0.11839928	Acc@1 37.000 (40.022)	Acc@5 64.667 (64.569)
Epoch: [8][3800/4271]	Time 1.521 (1.577)	Data 0.000 (0.010)	Loss 2.6518 (2.8238)	Entropy Loss 2.6497 (2.8213)	KLCD_Loss 0.0021 (0.0025)	Learning Rate 0.11838236	Acc@1 42.333 (40.018)	Acc@5 68.333 (64.562)
Epoch: [8][4000/4271]	Time 1.586 (1.577)	Data 0.000 (0.010)	Loss 2.7048 (2.8231)	Entropy Loss 2.7028 (2.8206)	KLCD_Loss 0.0020 (0.0025)	Learning Rate 0.11836535	Acc@1 42.333 (40.021)	Acc@5 65.667 (64.571)
Epoch: [8][4200/4271]	Time 1.523 (1.577)	Data 0.000 (0.009)	Loss 2.7265 (2.8231)	Entropy Loss 2.7245 (2.8206)	KLCD_Loss 0.0020 (0.0025)	Learning Rate 0.11834825	Acc@1 38.333 (40.016)	Acc@5 67.000 (64.574)
Test: [0/167]	Time 20.729 (20.729)	Loss 1.5603 (1.5603)	Acc@1 63.667 (63.667)	Acc@5 87.333 (87.333)
 * Acc@1 44.952 Acc@5 71.358
Epoch: [9][0/4271]	Time 37.867 (37.867)	Data 36.081 (36.081)	Loss 2.7770 (2.7770)	Entropy Loss 2.7750 (2.7750)	KLCD_Loss 0.0020 (0.0020)	Learning Rate 0.11834220	Acc@1 39.000 (39.000)	Acc@5 65.667 (65.667)
Epoch: [9][200/4271]	Time 1.529 (1.720)	Data 0.001 (0.180)	Loss 2.9061 (2.7947)	Entropy Loss 2.9041 (2.7927)	KLCD_Loss 0.0020 (0.0020)	Learning Rate 0.11832498	Acc@1 36.667 (40.788)	Acc@5 63.667 (64.907)
Epoch: [9][400/4271]	Time 1.516 (1.625)	Data 0.000 (0.090)	Loss 2.6416 (2.7867)	Entropy Loss 2.6397 (2.7848)	KLCD_Loss 0.0019 (0.0020)	Learning Rate 0.11830767	Acc@1 41.667 (40.763)	Acc@5 68.000 (65.048)
Epoch: [9][600/4271]	Time 1.539 (1.595)	Data 0.000 (0.060)	Loss 2.9745 (2.7917)	Entropy Loss 2.9726 (2.7898)	KLCD_Loss 0.0019 (0.0019)	Learning Rate 0.11829028	Acc@1 33.000 (40.575)	Acc@5 64.333 (65.014)
Epoch: [9][800/4271]	Time 1.613 (1.582)	Data 0.000 (0.045)	Loss 2.8037 (2.7872)	Entropy Loss 2.8018 (2.7853)	KLCD_Loss 0.0019 (0.0019)	Learning Rate 0.11827280	Acc@1 42.000 (40.571)	Acc@5 67.333 (65.095)
Epoch: [9][1000/4271]	Time 1.521 (1.575)	Data 0.000 (0.036)	Loss 2.8041 (2.7873)	Entropy Loss 2.8023 (2.7854)	KLCD_Loss 0.0019 (0.0019)	Learning Rate 0.11825523	Acc@1 37.333 (40.534)	Acc@5 66.000 (65.099)
Epoch: [9][1200/4271]	Time 1.599 (1.570)	Data 0.000 (0.030)	Loss 2.5296 (2.7888)	Entropy Loss 2.5278 (2.7869)	KLCD_Loss 0.0018 (0.0019)	Learning Rate 0.11823758	Acc@1 45.333 (40.560)	Acc@5 70.667 (65.089)
Epoch: [9][1400/4271]	Time 1.634 (1.568)	Data 0.000 (0.026)	Loss 2.9068 (2.7890)	Entropy Loss 2.9050 (2.7871)	KLCD_Loss 0.0018 (0.0019)	Learning Rate 0.11821984	Acc@1 40.333 (40.558)	Acc@5 60.000 (65.078)
Epoch: [9][1600/4271]	Time 1.514 (1.566)	Data 0.000 (0.023)	Loss 2.8510 (2.7915)	Entropy Loss 2.8493 (2.7896)	KLCD_Loss 0.0018 (0.0019)	Learning Rate 0.11820201	Acc@1 40.000 (40.556)	Acc@5 65.667 (65.039)
Epoch: [9][1800/4271]	Time 1.604 (1.564)	Data 0.000 (0.020)	Loss 2.6646 (2.7889)	Entropy Loss 2.6628 (2.7870)	KLCD_Loss 0.0018 (0.0019)	Learning Rate 0.11818409	Acc@1 42.000 (40.589)	Acc@5 67.667 (65.101)
Epoch: [9][2000/4271]	Time 1.598 (1.562)	Data 0.000 (0.018)	Loss 3.1068 (2.7914)	Entropy Loss 3.1050 (2.7895)	KLCD_Loss 0.0018 (0.0019)	Learning Rate 0.11816608	Acc@1 34.333 (40.543)	Acc@5 57.667 (65.049)
Epoch: [9][2200/4271]	Time 1.518 (1.562)	Data 0.000 (0.017)	Loss 2.7664 (2.7913)	Entropy Loss 2.7647 (2.7894)	KLCD_Loss 0.0017 (0.0019)	Learning Rate 0.11814799	Acc@1 41.333 (40.544)	Acc@5 63.333 (65.040)
Epoch: [9][2400/4271]	Time 1.522 (1.561)	Data 0.000 (0.015)	Loss 2.9138 (2.7932)	Entropy Loss 2.9121 (2.7914)	KLCD_Loss 0.0017 (0.0018)	Learning Rate 0.11812981	Acc@1 36.667 (40.494)	Acc@5 63.000 (65.027)
Epoch: [9][2600/4271]	Time 1.521 (1.561)	Data 0.000 (0.014)	Loss 2.8963 (2.7942)	Entropy Loss 2.8946 (2.7924)	KLCD_Loss 0.0017 (0.0018)	Learning Rate 0.11811154	Acc@1 39.000 (40.500)	Acc@5 59.667 (65.007)
Epoch: [9][2800/4271]	Time 1.521 (1.560)	Data 0.000 (0.013)	Loss 2.6596 (2.7941)	Entropy Loss 2.6579 (2.7923)	KLCD_Loss 0.0017 (0.0018)	Learning Rate 0.11809319	Acc@1 44.333 (40.514)	Acc@5 68.000 (64.998)
Epoch: [9][3000/4271]	Time 1.545 (1.558)	Data 0.000 (0.012)	Loss 2.5953 (2.7950)	Entropy Loss 2.5936 (2.7932)	KLCD_Loss 0.0017 (0.0018)	Learning Rate 0.11807475	Acc@1 44.333 (40.523)	Acc@5 66.000 (64.989)
Epoch: [9][3200/4271]	Time 1.520 (1.557)	Data 0.000 (0.011)	Loss 2.9053 (2.7941)	Entropy Loss 2.9037 (2.7922)	KLCD_Loss 0.0017 (0.0018)	Learning Rate 0.11805622	Acc@1 40.667 (40.549)	Acc@5 65.000 (65.000)
Epoch: [9][3400/4271]	Time 1.520 (1.555)	Data 0.000 (0.011)	Loss 3.0822 (2.7946)	Entropy Loss 3.0805 (2.7928)	KLCD_Loss 0.0016 (0.0018)	Learning Rate 0.11803760	Acc@1 34.333 (40.534)	Acc@5 59.000 (64.993)
Epoch: [9][3600/4271]	Time 1.502 (1.554)	Data 0.001 (0.010)	Loss 2.8238 (2.7939)	Entropy Loss 2.8222 (2.7921)	KLCD_Loss 0.0016 (0.0018)	Learning Rate 0.11801890	Acc@1 38.667 (40.531)	Acc@5 65.667 (64.999)
Epoch: [9][3800/4271]	Time 1.521 (1.552)	Data 0.000 (0.010)	Loss 2.4281 (2.7935)	Entropy Loss 2.4265 (2.7917)	KLCD_Loss 0.0016 (0.0018)	Learning Rate 0.11800010	Acc@1 43.333 (40.537)	Acc@5 71.333 (65.007)
Epoch: [9][4000/4271]	Time 1.518 (1.551)	Data 0.000 (0.009)	Loss 2.7416 (2.7928)	Entropy Loss 2.7401 (2.7910)	KLCD_Loss 0.0016 (0.0018)	Learning Rate 0.11798123	Acc@1 41.333 (40.542)	Acc@5 67.333 (65.018)
Epoch: [9][4200/4271]	Time 1.521 (1.550)	Data 0.000 (0.009)	Loss 2.7133 (2.7929)	Entropy Loss 2.7118 (2.7911)	KLCD_Loss 0.0015 (0.0018)	Learning Rate 0.11796226	Acc@1 39.667 (40.541)	Acc@5 67.333 (65.020)
Epoch: [10][0/4271]	Time 39.922 (39.922)	Data 38.261 (38.261)	Loss 2.8960 (2.8960)	Entropy Loss 2.8944 (2.8944)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11795555	Acc@1 40.333 (40.333)	Acc@5 62.667 (62.667)
Epoch: [10][200/4271]	Time 1.553 (1.715)	Data 0.000 (0.190)	Loss 2.8273 (2.7478)	Entropy Loss 2.8258 (2.7462)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11793647	Acc@1 40.000 (41.095)	Acc@5 64.000 (65.809)
Epoch: [10][400/4271]	Time 1.522 (1.619)	Data 0.000 (0.095)	Loss 2.8829 (2.7484)	Entropy Loss 2.8813 (2.7469)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11791730	Acc@1 37.333 (41.214)	Acc@5 62.667 (65.800)
Epoch: [10][600/4271]	Time 1.520 (1.587)	Data 0.000 (0.064)	Loss 2.7348 (2.7543)	Entropy Loss 2.7333 (2.7527)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11789804	Acc@1 40.333 (41.122)	Acc@5 66.333 (65.659)
Epoch: [10][800/4271]	Time 1.513 (1.571)	Data 0.000 (0.048)	Loss 2.7115 (2.7550)	Entropy Loss 2.7100 (2.7535)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11787869	Acc@1 45.333 (41.121)	Acc@5 68.333 (65.693)
Epoch: [10][1000/4271]	Time 1.520 (1.561)	Data 0.000 (0.038)	Loss 2.9273 (2.7575)	Entropy Loss 2.9258 (2.7559)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11785926	Acc@1 39.000 (41.032)	Acc@5 64.333 (65.676)
Epoch: [10][1200/4271]	Time 1.537 (1.555)	Data 0.000 (0.032)	Loss 2.5858 (2.7610)	Entropy Loss 2.5843 (2.7595)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11783974	Acc@1 47.000 (40.996)	Acc@5 69.000 (65.620)
Epoch: [10][1400/4271]	Time 1.514 (1.550)	Data 0.000 (0.027)	Loss 2.7465 (2.7613)	Entropy Loss 2.7450 (2.7598)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11782014	Acc@1 41.667 (40.987)	Acc@5 63.667 (65.616)
Epoch: [10][1600/4271]	Time 1.536 (1.546)	Data 0.000 (0.024)	Loss 2.7181 (2.7630)	Entropy Loss 2.7166 (2.7615)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11780045	Acc@1 42.333 (40.966)	Acc@5 67.000 (65.582)
Epoch: [10][1800/4271]	Time 1.524 (1.544)	Data 0.000 (0.021)	Loss 2.8526 (2.7643)	Entropy Loss 2.8512 (2.7628)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11778067	Acc@1 37.000 (40.933)	Acc@5 65.333 (65.552)
Epoch: [10][2000/4271]	Time 1.520 (1.541)	Data 0.000 (0.019)	Loss 2.6926 (2.7652)	Entropy Loss 2.6912 (2.7637)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11776080	Acc@1 40.000 (40.925)	Acc@5 68.000 (65.550)
Epoch: [10][2200/4271]	Time 1.527 (1.540)	Data 0.000 (0.017)	Loss 2.7823 (2.7661)	Entropy Loss 2.7809 (2.7646)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11774085	Acc@1 36.000 (40.919)	Acc@5 65.333 (65.526)
Epoch: [10][2400/4271]	Time 1.564 (1.539)	Data 0.000 (0.016)	Loss 2.5478 (2.7673)	Entropy Loss 2.5464 (2.7658)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11772081	Acc@1 42.333 (40.916)	Acc@5 71.000 (65.512)
Epoch: [10][2600/4271]	Time 1.529 (1.538)	Data 0.000 (0.015)	Loss 2.7193 (2.7676)	Entropy Loss 2.7179 (2.7661)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11770068	Acc@1 41.667 (40.915)	Acc@5 66.333 (65.506)
Epoch: [10][2800/4271]	Time 1.516 (1.538)	Data 0.000 (0.014)	Loss 2.7908 (2.7686)	Entropy Loss 2.7894 (2.7672)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11768047	Acc@1 39.667 (40.899)	Acc@5 67.000 (65.484)
Epoch: [10][3000/4271]	Time 1.533 (1.538)	Data 0.000 (0.013)	Loss 2.7334 (2.7681)	Entropy Loss 2.7320 (2.7666)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11766017	Acc@1 40.667 (40.911)	Acc@5 63.667 (65.492)
Epoch: [10][3200/4271]	Time 1.521 (1.539)	Data 0.000 (0.012)	Loss 2.5232 (2.7674)	Entropy Loss 2.5218 (2.7659)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11763978	Acc@1 46.333 (40.924)	Acc@5 72.333 (65.508)
Epoch: [10][3400/4271]	Time 1.584 (1.539)	Data 0.000 (0.011)	Loss 2.6005 (2.7670)	Entropy Loss 2.5991 (2.7656)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11761931	Acc@1 44.667 (40.939)	Acc@5 68.667 (65.514)
Epoch: [10][3600/4271]	Time 1.522 (1.540)	Data 0.000 (0.011)	Loss 2.8958 (2.7669)	Entropy Loss 2.8945 (2.7655)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11759875	Acc@1 38.667 (40.946)	Acc@5 66.667 (65.507)
Epoch: [10][3800/4271]	Time 1.521 (1.541)	Data 0.000 (0.010)	Loss 2.8981 (2.7670)	Entropy Loss 2.8968 (2.7655)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11757810	Acc@1 37.667 (40.942)	Acc@5 65.333 (65.508)
Epoch: [10][4000/4271]	Time 1.586 (1.541)	Data 0.000 (0.010)	Loss 3.0142 (2.7673)	Entropy Loss 3.0129 (2.7658)	KLCD_Loss 0.0014 (0.0014)	Learning Rate 0.11755737	Acc@1 36.667 (40.933)	Acc@5 62.000 (65.504)
Epoch: [10][4200/4271]	Time 1.599 (1.542)	Data 0.000 (0.009)	Loss 2.8228 (2.7677)	Entropy Loss 2.8214 (2.7662)	KLCD_Loss 0.0014 (0.0014)	Learning Rate 0.11753655	Acc@1 40.000 (40.926)	Acc@5 64.333 (65.495)
Test: [0/167]	Time 20.911 (20.911)	Loss 2.2345 (2.2345)	Acc@1 50.333 (50.333)	Acc@5 77.000 (77.000)
 * Acc@1 42.520 Acc@5 68.868
Epoch: [11][0/4271]	Time 39.918 (39.918)	Data 38.286 (38.286)	Loss 2.4343 (2.4343)	Entropy Loss 2.4329 (2.4329)	KLCD_Loss 0.0014 (0.0014)	Learning Rate 0.11752918	Acc@1 46.667 (46.667)	Acc@5 71.000 (71.000)
Epoch: [11][200/4271]	Time 1.506 (1.720)	Data 0.000 (0.191)	Loss 2.6286 (2.7090)	Entropy Loss 2.6272 (2.7076)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11750825	Acc@1 39.333 (41.866)	Acc@5 69.333 (66.476)
Epoch: [11][400/4271]	Time 1.529 (1.625)	Data 0.000 (0.096)	Loss 2.5071 (2.7229)	Entropy Loss 2.5057 (2.7215)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11748722	Acc@1 46.000 (41.658)	Acc@5 71.667 (66.210)
Epoch: [11][600/4271]	Time 1.554 (1.594)	Data 0.000 (0.064)	Loss 2.9596 (2.7279)	Entropy Loss 2.9582 (2.7265)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11746612	Acc@1 35.333 (41.520)	Acc@5 61.000 (66.108)
Epoch: [11][800/4271]	Time 1.514 (1.580)	Data 0.000 (0.048)	Loss 2.6734 (2.7263)	Entropy Loss 2.6721 (2.7249)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11744492	Acc@1 41.000 (41.565)	Acc@5 67.333 (66.200)
Epoch: [11][1000/4271]	Time 1.520 (1.574)	Data 0.000 (0.038)	Loss 2.8356 (2.7300)	Entropy Loss 2.8343 (2.7287)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11742364	Acc@1 38.333 (41.582)	Acc@5 67.333 (66.107)
Epoch: [11][1200/4271]	Time 1.522 (1.569)	Data 0.000 (0.032)	Loss 2.6067 (2.7309)	Entropy Loss 2.6053 (2.7296)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11740227	Acc@1 44.333 (41.563)	Acc@5 67.667 (66.092)
Epoch: [11][1400/4271]	Time 1.581 (1.566)	Data 0.000 (0.027)	Loss 2.7585 (2.7306)	Entropy Loss 2.7572 (2.7292)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11738081	Acc@1 41.000 (41.578)	Acc@5 65.000 (66.077)
Epoch: [11][1600/4271]	Time 1.600 (1.563)	Data 0.000 (0.024)	Loss 2.7752 (2.7336)	Entropy Loss 2.7739 (2.7322)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11735927	Acc@1 41.667 (41.561)	Acc@5 66.667 (66.014)
Epoch: [11][1800/4271]	Time 1.499 (1.562)	Data 0.000 (0.021)	Loss 2.4960 (2.7348)	Entropy Loss 2.4947 (2.7334)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11733765	Acc@1 46.333 (41.539)	Acc@5 70.333 (65.995)
Epoch: [11][2000/4271]	Time 1.547 (1.560)	Data 0.000 (0.019)	Loss 2.8281 (2.7370)	Entropy Loss 2.8268 (2.7357)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11731593	Acc@1 43.333 (41.481)	Acc@5 62.667 (65.964)
Epoch: [11][2200/4271]	Time 1.520 (1.559)	Data 0.000 (0.017)	Loss 2.8021 (2.7379)	Entropy Loss 2.8008 (2.7365)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11729413	Acc@1 40.000 (41.461)	Acc@5 68.000 (65.959)
Epoch: [11][2400/4271]	Time 1.511 (1.559)	Data 0.000 (0.016)	Loss 2.8895 (2.7384)	Entropy Loss 2.8882 (2.7370)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11727225	Acc@1 43.333 (41.459)	Acc@5 66.333 (65.958)
Epoch: [11][2600/4271]	Time 1.633 (1.559)	Data 0.000 (0.015)	Loss 2.9255 (2.7396)	Entropy Loss 2.9242 (2.7382)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11725028	Acc@1 38.000 (41.426)	Acc@5 66.000 (65.946)
Epoch: [11][2800/4271]	Time 1.584 (1.558)	Data 0.000 (0.014)	Loss 2.9050 (2.7405)	Entropy Loss 2.9037 (2.7392)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11722822	Acc@1 41.333 (41.402)	Acc@5 67.000 (65.937)
Epoch: [11][3000/4271]	Time 1.599 (1.559)	Data 0.000 (0.013)	Loss 2.6940 (2.7399)	Entropy Loss 2.6926 (2.7386)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11720607	Acc@1 43.333 (41.416)	Acc@5 68.000 (65.954)
Epoch: [11][3200/4271]	Time 1.506 (1.559)	Data 0.000 (0.012)	Loss 2.9309 (2.7407)	Entropy Loss 2.9296 (2.7394)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11718384	Acc@1 36.333 (41.397)	Acc@5 65.000 (65.934)
Epoch: [11][3400/4271]	Time 1.526 (1.558)	Data 0.000 (0.011)	Loss 2.7126 (2.7412)	Entropy Loss 2.7113 (2.7399)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11716153	Acc@1 43.000 (41.373)	Acc@5 66.333 (65.916)
Epoch: [11][3600/4271]	Time 1.516 (1.557)	Data 0.000 (0.011)	Loss 2.9031 (2.7406)	Entropy Loss 2.9018 (2.7393)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11713913	Acc@1 40.333 (41.390)	Acc@5 63.667 (65.931)
Epoch: [11][3800/4271]	Time 1.523 (1.557)	Data 0.000 (0.010)	Loss 2.9437 (2.7405)	Entropy Loss 2.9424 (2.7392)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11711664	Acc@1 40.333 (41.411)	Acc@5 64.000 (65.928)
Epoch: [11][4000/4271]	Time 1.523 (1.556)	Data 0.000 (0.010)	Loss 2.6470 (2.7418)	Entropy Loss 2.6457 (2.7404)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11709406	Acc@1 44.000 (41.391)	Acc@5 67.000 (65.918)
Epoch: [11][4200/4271]	Time 1.506 (1.555)	Data 0.000 (0.009)	Loss 2.9156 (2.7421)	Entropy Loss 2.9143 (2.7407)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11707141	Acc@1 35.333 (41.389)	Acc@5 62.000 (65.905)
Epoch: [12][0/4271]	Time 40.069 (40.069)	Data 38.416 (38.416)	Loss 2.6460 (2.6460)	Entropy Loss 2.6447 (2.6447)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11706339	Acc@1 44.667 (44.667)	Acc@5 67.333 (67.333)
Epoch: [12][200/4271]	Time 1.547 (1.727)	Data 0.016 (0.191)	Loss 2.9130 (2.6956)	Entropy Loss 2.9118 (2.6943)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11704062	Acc@1 41.667 (42.028)	Acc@5 62.667 (66.716)
Epoch: [12][400/4271]	Time 1.515 (1.630)	Data 0.000 (0.096)	Loss 3.0379 (2.7076)	Entropy Loss 3.0367 (2.7064)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11701775	Acc@1 36.333 (41.883)	Acc@5 62.333 (66.497)
Epoch: [12][600/4271]	Time 1.531 (1.598)	Data 0.000 (0.064)	Loss 2.7498 (2.7155)	Entropy Loss 2.7485 (2.7143)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11699481	Acc@1 42.333 (41.789)	Acc@5 63.667 (66.421)
Epoch: [12][800/4271]	Time 1.522 (1.580)	Data 0.000 (0.048)	Loss 2.7495 (2.7165)	Entropy Loss 2.7483 (2.7152)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11697177	Acc@1 41.667 (41.831)	Acc@5 62.667 (66.418)
Epoch: [12][1000/4271]	Time 1.584 (1.570)	Data 0.000 (0.039)	Loss 2.7786 (2.7160)	Entropy Loss 2.7773 (2.7148)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11694866	Acc@1 40.667 (41.878)	Acc@5 59.667 (66.382)
Epoch: [12][1200/4271]	Time 1.529 (1.562)	Data 0.000 (0.032)	Loss 2.7466 (2.7168)	Entropy Loss 2.7454 (2.7155)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11692545	Acc@1 39.000 (41.851)	Acc@5 63.667 (66.366)
Epoch: [12][1400/4271]	Time 1.542 (1.557)	Data 0.000 (0.028)	Loss 2.6096 (2.7167)	Entropy Loss 2.6084 (2.7155)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11690216	Acc@1 41.333 (41.858)	Acc@5 68.667 (66.353)
Epoch: [12][1600/4271]	Time 1.521 (1.553)	Data 0.000 (0.024)	Loss 2.9425 (2.7174)	Entropy Loss 2.9412 (2.7161)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11687879	Acc@1 38.333 (41.837)	Acc@5 63.333 (66.333)
Epoch: [12][1800/4271]	Time 1.526 (1.550)	Data 0.000 (0.021)	Loss 2.7217 (2.7182)	Entropy Loss 2.7205 (2.7170)	KLCD_Loss 0.0013 (0.0012)	Learning Rate 0.11685533	Acc@1 45.000 (41.844)	Acc@5 65.333 (66.327)
Epoch: [12][2000/4271]	Time 1.522 (1.548)	Data 0.000 (0.019)	Loss 2.7417 (2.7211)	Entropy Loss 2.7404 (2.7198)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11683178	Acc@1 45.000 (41.810)	Acc@5 65.000 (66.284)
Epoch: [12][2200/4271]	Time 1.513 (1.546)	Data 0.000 (0.018)	Loss 2.9370 (2.7228)	Entropy Loss 2.9357 (2.7216)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11680815	Acc@1 41.000 (41.805)	Acc@5 63.667 (66.264)
Epoch: [12][2400/4271]	Time 1.568 (1.544)	Data 0.000 (0.016)	Loss 2.7061 (2.7224)	Entropy Loss 2.7048 (2.7212)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11678443	Acc@1 43.000 (41.805)	Acc@5 66.333 (66.268)
Epoch: [12][2600/4271]	Time 1.553 (1.543)	Data 0.000 (0.015)	Loss 2.4675 (2.7234)	Entropy Loss 2.4662 (2.7221)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11676063	Acc@1 44.000 (41.771)	Acc@5 71.000 (66.254)
Epoch: [12][2800/4271]	Time 1.524 (1.541)	Data 0.000 (0.014)	Loss 2.6840 (2.7243)	Entropy Loss 2.6827 (2.7231)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11673674	Acc@1 47.000 (41.745)	Acc@5 66.333 (66.233)
Epoch: [12][3000/4271]	Time 1.538 (1.541)	Data 0.000 (0.013)	Loss 2.8575 (2.7240)	Entropy Loss 2.8562 (2.7227)	KLCD_Loss 0.0013 (0.0013)	Learning Rate 0.11671277	Acc@1 38.667 (41.743)	Acc@5 65.667 (66.252)
Epoch: [12][3200/4271]	Time 1.514 (1.540)	Data 0.000 (0.012)	Loss 2.5708 (2.7255)	Entropy Loss 2.5695 (2.7243)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11668871	Acc@1 46.000 (41.721)	Acc@5 70.333 (66.222)
Epoch: [12][3400/4271]	Time 1.515 (1.540)	Data 0.000 (0.011)	Loss 2.6200 (2.7265)	Entropy Loss 2.6188 (2.7253)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11666457	Acc@1 44.333 (41.699)	Acc@5 64.667 (66.200)
Epoch: [12][3600/4271]	Time 1.619 (1.540)	Data 0.000 (0.011)	Loss 2.3777 (2.7258)	Entropy Loss 2.3764 (2.7245)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11664034	Acc@1 48.000 (41.715)	Acc@5 71.000 (66.207)
Epoch: [12][3800/4271]	Time 1.536 (1.541)	Data 0.000 (0.010)	Loss 2.7133 (2.7266)	Entropy Loss 2.7120 (2.7253)	KLCD_Loss 0.0012 (0.0013)	Learning Rate 0.11661603	Acc@1 37.333 (41.687)	Acc@5 66.333 (66.191)
