Test: [0/167]	Time 32.002 (32.002)	Loss 46.5312 (46.5312)	Acc@1 0.000 (0.000)	Acc@5 0.000 (0.000)
 * Acc@1 0.098 Acc@5 0.584
Epoch: [0][0/4271]	Time 52.467 (52.467)	Data 42.173 (42.173)	Loss 8.9717 (8.9717)	Entropy Loss 8.9513 (8.9513)	KLCD_Loss 0.0204 (0.0204)	Learning Rate 0.12000000	Acc@1 1.000 (1.000)	Acc@5 4.333 (4.333)
Epoch: [8][2600/4271]	Time 1.505 (1.559)	Data 0.000 (0.015)	Loss 2.9331 (2.8185)	Entropy Loss 2.9311 (2.8163)	KLCD_Loss 0.0019 (0.0023)	Learning Rate 0.11731124	Acc@1 38.667 (40.161)	Acc@5 61.000 (64.628)
Epoch: [8][2800/4271]	Time 1.514 (1.558)	Data 0.000 (0.014)	Loss 2.9651 (2.8175)	Entropy Loss 2.9632 (2.8152)	KLCD_Loss 0.0019 (0.0022)	Learning Rate 0.11728213	Acc@1 38.667 (40.166)	Acc@5 62.333 (64.656)
Epoch: [8][3000/4271]	Time 1.498 (1.558)	Data 0.000 (0.013)	Loss 3.0097 (2.8187)	Entropy Loss 3.0078 (2.8165)	KLCD_Loss 0.0019 (0.0022)	Learning Rate 0.11725286	Acc@1 36.000 (40.145)	Acc@5 59.667 (64.642)
Epoch: [8][3200/4271]	Time 1.583 (1.558)	Data 0.000 (0.012)	Loss 2.9787 (2.8197)	Entropy Loss 2.9769 (2.8175)	KLCD_Loss 0.0018 (0.0022)	Learning Rate 0.11722345	Acc@1 39.333 (40.133)	Acc@5 59.667 (64.636)
Epoch: [8][3400/4271]	Time 1.621 (1.558)	Data 0.000 (0.011)	Loss 3.1357 (2.8194)	Entropy Loss 3.1339 (2.8173)	KLCD_Loss 0.0018 (0.0022)	Learning Rate 0.11719388	Acc@1 35.667 (40.134)	Acc@5 60.333 (64.647)
Epoch: [8][3600/4271]	Time 1.522 (1.558)	Data 0.000 (0.011)	Loss 2.9595 (2.8203)	Entropy Loss 2.9578 (2.8181)	KLCD_Loss 0.0017 (0.0021)	Learning Rate 0.11716416	Acc@1 38.000 (40.134)	Acc@5 62.000 (64.634)
Epoch: [8][3800/4271]	Time 1.578 (1.558)	Data 0.000 (0.010)	Loss 3.0073 (2.8203)	Entropy Loss 3.0056 (2.8181)	KLCD_Loss 0.0017 (0.0021)	Learning Rate 0.11713428	Acc@1 40.000 (40.129)	Acc@5 59.667 (64.634)
Epoch: [8][4000/4271]	Time 1.586 (1.557)	Data 0.000 (0.010)	Loss 2.6331 (2.8197)	Entropy Loss 2.6315 (2.8176)	KLCD_Loss 0.0016 (0.0021)	Learning Rate 0.11710425	Acc@1 41.000 (40.132)	Acc@5 67.333 (64.633)
Epoch: [8][4200/4271]	Time 1.600 (1.557)	Data 0.000 (0.009)	Loss 2.9353 (2.8196)	Entropy Loss 2.9337 (2.8175)	KLCD_Loss 0.0016 (0.0021)	Learning Rate 0.11707407	Acc@1 41.000 (40.137)	Acc@5 63.333 (64.641)
Test: [0/167]	Time 20.619 (20.619)	Loss 1.5922 (1.5922)	Acc@1 61.333 (61.333)	Acc@5 84.333 (84.333)
 * Acc@1 44.218 Acc@5 70.092
Epoch: [9][0/4271]	Time 38.043 (38.043)	Data 36.349 (36.349)	Loss 2.7755 (2.7755)	Entropy Loss 2.7739 (2.7739)	KLCD_Loss 0.0016 (0.0016)	Learning Rate 0.11706339	Acc@1 38.667 (38.667)	Acc@5 68.000 (68.000)
Epoch: [9][200/4271]	Time 1.520 (1.730)	Data 0.000 (0.181)	Loss 3.1527 (2.7598)	Entropy Loss 3.1511 (2.7582)	KLCD_Loss 0.0016 (0.0016)	Learning Rate 0.11703300	Acc@1 41.333 (40.975)	Acc@5 61.000 (65.695)
Epoch: [9][400/4271]	Time 1.534 (1.631)	Data 0.000 (0.091)	Loss 2.7160 (2.7681)	Entropy Loss 2.7145 (2.7665)	KLCD_Loss 0.0015 (0.0016)	Learning Rate 0.11700247	Acc@1 41.667 (40.889)	Acc@5 67.000 (65.532)
Epoch: [9][600/4271]	Time 1.518 (1.596)	Data 0.001 (0.061)	Loss 2.7573 (2.7720)	Entropy Loss 2.7558 (2.7704)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11697177	Acc@1 39.000 (40.849)	Acc@5 66.000 (65.435)
Epoch: [9][800/4271]	Time 1.506 (1.580)	Data 0.000 (0.045)	Loss 2.9422 (2.7774)	Entropy Loss 2.9407 (2.7759)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11694093	Acc@1 39.000 (40.792)	Acc@5 66.000 (65.385)
Epoch: [9][1000/4271]	Time 1.537 (1.571)	Data 0.000 (0.036)	Loss 2.6569 (2.7803)	Entropy Loss 2.6555 (2.7787)	KLCD_Loss 0.0015 (0.0015)	Learning Rate 0.11690994	Acc@1 42.667 (40.755)	Acc@5 66.667 (65.310)
Epoch: [9][1200/4271]	Time 1.580 (1.564)	Data 0.000 (0.030)	Loss 2.6285 (2.7806)	Entropy Loss 2.6270 (2.7791)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11687879	Acc@1 42.667 (40.760)	Acc@5 67.333 (65.328)
Epoch: [9][1400/4271]	Time 1.523 (1.561)	Data 0.000 (0.026)	Loss 2.7301 (2.7831)	Entropy Loss 2.7287 (2.7816)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11684749	Acc@1 36.333 (40.724)	Acc@5 66.333 (65.276)
Epoch: [9][1600/4271]	Time 1.511 (1.559)	Data 0.000 (0.023)	Loss 2.8727 (2.7823)	Entropy Loss 2.8713 (2.7808)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11681604	Acc@1 38.000 (40.726)	Acc@5 65.000 (65.277)
Epoch: [9][1800/4271]	Time 1.507 (1.558)	Data 0.000 (0.020)	Loss 2.7671 (2.7862)	Entropy Loss 2.7657 (2.7848)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11678443	Acc@1 41.333 (40.670)	Acc@5 65.000 (65.217)
Epoch: [9][2000/4271]	Time 1.484 (1.557)	Data 0.000 (0.018)	Loss 2.6808 (2.7874)	Entropy Loss 2.6795 (2.7859)	KLCD_Loss 0.0014 (0.0015)	Learning Rate 0.11675268	Acc@1 40.333 (40.640)	Acc@5 67.000 (65.186)
Epoch: [9][2200/4271]	Time 1.518 (1.556)	Data 0.000 (0.017)	Loss 2.6010 (2.7882)	Entropy Loss 2.5996 (2.7867)	KLCD_Loss 0.0013 (0.0015)	Learning Rate 0.11672077	Acc@1 45.000 (40.620)	Acc@5 71.000 (65.176)
Epoch: [9][2400/4271]	Time 1.527 (1.555)	Data 0.000 (0.015)	Loss 2.7695 (2.7886)	Entropy Loss 2.7682 (2.7871)	KLCD_Loss 0.0013 (0.0014)	Learning Rate 0.11668871	Acc@1 44.667 (40.615)	Acc@5 66.000 (65.171)
Epoch: [9][2600/4271]	Time 1.522 (1.555)	Data 0.000 (0.014)	Loss 2.5605 (2.7880)	Entropy Loss 2.5591 (2.7866)	KLCD_Loss 0.0013 (0.0014)	Learning Rate 0.11665650	Acc@1 43.667 (40.624)	Acc@5 71.333 (65.178)
Epoch: [9][2800/4271]	Time 1.513 (1.554)	Data 0.000 (0.013)	Loss 2.9729 (2.7888)	Entropy Loss 2.9717 (2.7874)	KLCD_Loss 0.0013 (0.0014)	Learning Rate 0.11662414	Acc@1 40.000 (40.616)	Acc@5 63.667 (65.167)
Epoch: [9][3000/4271]	Time 1.521 (1.553)	Data 0.000 (0.012)	Loss 2.7873 (2.7886)	Entropy Loss 2.7860 (2.7872)	KLCD_Loss 0.0013 (0.0014)	Learning Rate 0.11659163	Acc@1 41.667 (40.623)	Acc@5 65.333 (65.182)
Epoch: [9][3200/4271]	Time 1.510 (1.552)	Data 0.001 (0.012)	Loss 3.0397 (2.7890)	Entropy Loss 3.0384 (2.7876)	KLCD_Loss 0.0013 (0.0014)	Learning Rate 0.11655897	Acc@1 33.333 (40.618)	Acc@5 62.000 (65.163)
Epoch: [9][3400/4271]	Time 1.524 (1.550)	Data 0.000 (0.011)	Loss 2.8432 (2.7888)	Entropy Loss 2.8419 (2.7874)	KLCD_Loss 0.0012 (0.0014)	Learning Rate 0.11652615	Acc@1 42.000 (40.625)	Acc@5 64.667 (65.164)
Epoch: [9][3600/4271]	Time 1.516 (1.549)	Data 0.000 (0.010)	Loss 2.5858 (2.7890)	Entropy Loss 2.5846 (2.7876)	KLCD_Loss 0.0012 (0.0014)	Learning Rate 0.11649319	Acc@1 42.333 (40.624)	Acc@5 66.667 (65.148)
Epoch: [9][3800/4271]	Time 1.616 (1.548)	Data 0.000 (0.010)	Loss 3.1020 (2.7895)	Entropy Loss 3.1008 (2.7881)	KLCD_Loss 0.0012 (0.0014)	Learning Rate 0.11646007	Acc@1 36.667 (40.613)	Acc@5 57.667 (65.134)
Epoch: [9][4000/4271]	Time 1.491 (1.546)	Data 0.001 (0.009)	Loss 2.7578 (2.7879)	Entropy Loss 2.7566 (2.7866)	KLCD_Loss 0.0012 (0.0014)	Learning Rate 0.11642680	Acc@1 40.667 (40.642)	Acc@5 65.000 (65.156)
Epoch: [9][4200/4271]	Time 1.503 (1.545)	Data 0.000 (0.009)	Loss 2.8692 (2.7879)	Entropy Loss 2.8681 (2.7865)	KLCD_Loss 0.0012 (0.0014)	Learning Rate 0.11639338	Acc@1 37.667 (40.649)	Acc@5 63.000 (65.153)
Epoch: [10][0/4271]	Time 43.215 (43.215)	Data 41.508 (41.508)	Loss 2.8339 (2.8339)	Entropy Loss 2.8327 (2.8327)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11638156	Acc@1 40.000 (40.000)	Acc@5 63.333 (63.333)
Epoch: [10][200/4271]	Time 1.583 (1.726)	Data 0.000 (0.207)	Loss 2.4806 (2.7456)	Entropy Loss 2.4794 (2.7444)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11634793	Acc@1 45.333 (41.343)	Acc@5 70.333 (65.881)
Epoch: [10][400/4271]	Time 1.506 (1.622)	Data 0.000 (0.104)	Loss 2.7667 (2.7419)	Entropy Loss 2.7656 (2.7408)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11631416	Acc@1 36.000 (41.312)	Acc@5 63.333 (65.874)
Epoch: [10][600/4271]	Time 1.521 (1.588)	Data 0.000 (0.069)	Loss 2.8580 (2.7469)	Entropy Loss 2.8569 (2.7457)	KLCD_Loss 0.0011 (0.0012)	Learning Rate 0.11628024	Acc@1 39.667 (41.308)	Acc@5 63.667 (65.850)
Epoch: [10][800/4271]	Time 1.501 (1.569)	Data 0.001 (0.052)	Loss 2.7835 (2.7491)	Entropy Loss 2.7824 (2.7480)	KLCD_Loss 0.0012 (0.0012)	Learning Rate 0.11624616	Acc@1 39.667 (41.239)	Acc@5 65.333 (65.794)
Epoch: [10][1000/4271]	Time 1.520 (1.559)	Data 0.000 (0.042)	Loss 2.7754 (2.7497)	Entropy Loss 2.7742 (2.7486)	KLCD_Loss 0.0011 (0.0012)	Learning Rate 0.11621194	Acc@1 38.000 (41.182)	Acc@5 66.333 (65.744)
Epoch: [10][1200/4271]	Time 1.506 (1.552)	Data 0.000 (0.035)	Loss 2.6674 (2.7530)	Entropy Loss 2.6663 (2.7519)	KLCD_Loss 0.0011 (0.0012)	Learning Rate 0.11617757	Acc@1 45.000 (41.137)	Acc@5 66.000 (65.681)
Epoch: [10][1400/4271]	Time 1.506 (1.546)	Data 0.000 (0.030)	Loss 2.7002 (2.7502)	Entropy Loss 2.6991 (2.7490)	KLCD_Loss 0.0011 (0.0012)	Learning Rate 0.11614304	Acc@1 42.667 (41.196)	Acc@5 67.333 (65.727)
Epoch: [10][1600/4271]	Time 1.519 (1.542)	Data 0.000 (0.026)	Loss 2.7200 (2.7530)	Entropy Loss 2.7188 (2.7519)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11610837	Acc@1 41.000 (41.133)	Acc@5 67.333 (65.681)
Epoch: [10][1800/4271]	Time 1.523 (1.539)	Data 0.000 (0.023)	Loss 2.6844 (2.7552)	Entropy Loss 2.6833 (2.7541)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11607354	Acc@1 38.667 (41.109)	Acc@5 64.667 (65.650)
Epoch: [10][2000/4271]	Time 1.497 (1.537)	Data 0.000 (0.021)	Loss 2.8076 (2.7566)	Entropy Loss 2.8065 (2.7555)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11603857	Acc@1 39.333 (41.104)	Acc@5 69.000 (65.630)
Epoch: [10][2200/4271]	Time 1.527 (1.535)	Data 0.000 (0.019)	Loss 2.7976 (2.7554)	Entropy Loss 2.7965 (2.7543)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11600344	Acc@1 41.667 (41.126)	Acc@5 62.667 (65.663)
Epoch: [10][2400/4271]	Time 1.522 (1.534)	Data 0.000 (0.017)	Loss 2.5080 (2.7562)	Entropy Loss 2.5070 (2.7551)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11596817	Acc@1 42.333 (41.131)	Acc@5 71.333 (65.665)
Epoch: [10][2600/4271]	Time 1.510 (1.533)	Data 0.000 (0.016)	Loss 2.8996 (2.7570)	Entropy Loss 2.8986 (2.7559)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11593275	Acc@1 41.333 (41.139)	Acc@5 65.000 (65.652)
Epoch: [10][2800/4271]	Time 1.606 (1.532)	Data 0.000 (0.015)	Loss 2.6108 (2.7579)	Entropy Loss 2.6098 (2.7568)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11589717	Acc@1 43.333 (41.130)	Acc@5 70.333 (65.650)
Epoch: [10][3000/4271]	Time 1.503 (1.531)	Data 0.000 (0.014)	Loss 2.9418 (2.7586)	Entropy Loss 2.9408 (2.7575)	KLCD_Loss 0.0011 (0.0011)	Learning Rate 0.11586145	Acc@1 41.000 (41.101)	Acc@5 63.667 (65.642)
Epoch: [10][3200/4271]	Time 1.506 (1.531)	Data 0.000 (0.013)	Loss 2.6799 (2.7589)	Entropy Loss 2.6788 (2.7578)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11582558	Acc@1 42.000 (41.095)	Acc@5 66.333 (65.628)
Epoch: [10][3400/4271]	Time 1.521 (1.531)	Data 0.000 (0.012)	Loss 2.9244 (2.7588)	Entropy Loss 2.9234 (2.7577)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11578956	Acc@1 38.667 (41.106)	Acc@5 63.333 (65.629)
Epoch: [10][3600/4271]	Time 1.505 (1.531)	Data 0.000 (0.012)	Loss 2.7789 (2.7586)	Entropy Loss 2.7779 (2.7575)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11575339	Acc@1 42.333 (41.115)	Acc@5 66.000 (65.628)
Epoch: [10][3800/4271]	Time 1.600 (1.532)	Data 0.000 (0.011)	Loss 2.9783 (2.7582)	Entropy Loss 2.9773 (2.7570)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11571707	Acc@1 36.333 (41.119)	Acc@5 63.000 (65.635)
Epoch: [10][4000/4271]	Time 1.503 (1.533)	Data 0.000 (0.010)	Loss 2.5961 (2.7587)	Entropy Loss 2.5951 (2.7576)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11568060	Acc@1 45.667 (41.115)	Acc@5 67.000 (65.629)
Epoch: [10][4200/4271]	Time 1.677 (1.535)	Data 0.000 (0.010)	Loss 2.6251 (2.7590)	Entropy Loss 2.6241 (2.7579)	KLCD_Loss 0.0010 (0.0011)	Learning Rate 0.11564398	Acc@1 43.333 (41.109)	Acc@5 67.000 (65.628)
Test: [0/167]	Time 21.796 (21.796)	Loss 1.4896 (1.4896)	Acc@1 61.333 (61.333)	Acc@5 87.000 (87.000)
 * Acc@1 46.102 Acc@5 72.070
Epoch: [11][0/4271]	Time 38.307 (38.307)	Data 36.677 (36.677)	Loss 2.7703 (2.7703)	Entropy Loss 2.7693 (2.7693)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11563103	Acc@1 43.333 (43.333)	Acc@5 65.000 (65.000)
Epoch: [11][200/4271]	Time 1.505 (1.720)	Data 0.000 (0.183)	Loss 2.7979 (2.7084)	Entropy Loss 2.7969 (2.7074)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11559421	Acc@1 40.667 (42.239)	Acc@5 67.667 (66.289)
Epoch: [11][400/4271]	Time 1.508 (1.623)	Data 0.000 (0.092)	Loss 2.5930 (2.7207)	Entropy Loss 2.5920 (2.7198)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11555725	Acc@1 44.000 (41.880)	Acc@5 65.667 (66.163)
Epoch: [11][600/4271]	Time 1.496 (1.590)	Data 0.000 (0.061)	Loss 2.7511 (2.7188)	Entropy Loss 2.7501 (2.7179)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11552013	Acc@1 41.000 (41.804)	Acc@5 66.667 (66.195)
Epoch: [11][800/4271]	Time 1.602 (1.575)	Data 0.000 (0.046)	Loss 2.8518 (2.7268)	Entropy Loss 2.8508 (2.7259)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11548287	Acc@1 37.667 (41.654)	Acc@5 66.667 (66.122)
Epoch: [11][1000/4271]	Time 1.551 (1.568)	Data 0.000 (0.037)	Loss 2.7340 (2.7301)	Entropy Loss 2.7330 (2.7291)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11544546	Acc@1 39.000 (41.588)	Acc@5 65.667 (66.093)
Epoch: [11][1200/4271]	Time 1.538 (1.566)	Data 0.000 (0.031)	Loss 2.7010 (2.7307)	Entropy Loss 2.7001 (2.7297)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11540790	Acc@1 45.000 (41.578)	Acc@5 68.667 (66.113)
Epoch: [11][1400/4271]	Time 1.553 (1.565)	Data 0.000 (0.026)	Loss 2.5902 (2.7311)	Entropy Loss 2.5892 (2.7302)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11537019	Acc@1 46.000 (41.623)	Acc@5 68.667 (66.096)
Epoch: [11][1600/4271]	Time 1.599 (1.564)	Data 0.000 (0.023)	Loss 2.5529 (2.7315)	Entropy Loss 2.5520 (2.7305)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11533233	Acc@1 45.000 (41.600)	Acc@5 70.667 (66.086)
Epoch: [11][1800/4271]	Time 1.492 (1.564)	Data 0.000 (0.021)	Loss 2.6726 (2.7338)	Entropy Loss 2.6716 (2.7328)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11529433	Acc@1 43.667 (41.577)	Acc@5 64.667 (66.010)
Epoch: [11][2000/4271]	Time 1.542 (1.564)	Data 0.000 (0.018)	Loss 2.9592 (2.7348)	Entropy Loss 2.9583 (2.7338)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11525618	Acc@1 36.333 (41.544)	Acc@5 62.000 (65.992)
Epoch: [11][2200/4271]	Time 1.534 (1.564)	Data 0.000 (0.017)	Loss 2.8914 (2.7342)	Entropy Loss 2.8904 (2.7333)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11521788	Acc@1 39.333 (41.560)	Acc@5 60.667 (66.000)
Epoch: [11][2400/4271]	Time 1.598 (1.563)	Data 0.000 (0.015)	Loss 2.6594 (2.7343)	Entropy Loss 2.6584 (2.7333)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11517943	Acc@1 42.333 (41.551)	Acc@5 66.000 (65.995)
Epoch: [11][2600/4271]	Time 1.521 (1.563)	Data 0.000 (0.014)	Loss 2.4139 (2.7349)	Entropy Loss 2.4130 (2.7339)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11514084	Acc@1 46.000 (41.560)	Acc@5 69.667 (65.981)
Epoch: [11][2800/4271]	Time 1.517 (1.564)	Data 0.000 (0.013)	Loss 2.8059 (2.7353)	Entropy Loss 2.8049 (2.7343)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11510210	Acc@1 39.333 (41.544)	Acc@5 68.000 (65.964)
Epoch: [11][3000/4271]	Time 1.520 (1.564)	Data 0.000 (0.012)	Loss 2.6715 (2.7354)	Entropy Loss 2.6706 (2.7344)	KLCD_Loss 0.0010 (0.0010)	Learning Rate 0.11506321	Acc@1 39.000 (41.539)	Acc@5 66.000 (65.972)
Epoch: [11][3200/4271]	Time 1.633 (1.564)	Data 0.000 (0.012)	Loss 2.6476 (2.7359)	Entropy Loss 2.6467 (2.7350)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11502417	Acc@1 46.000 (41.538)	Acc@5 66.000 (65.968)
Epoch: [11][3400/4271]	Time 1.533 (1.565)	Data 0.000 (0.011)	Loss 3.1048 (2.7368)	Entropy Loss 3.1038 (2.7358)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11498499	Acc@1 38.667 (41.541)	Acc@5 61.333 (65.955)
Epoch: [11][3600/4271]	Time 1.516 (1.564)	Data 0.000 (0.010)	Loss 2.7754 (2.7369)	Entropy Loss 2.7745 (2.7360)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11494566	Acc@1 42.667 (41.542)	Acc@5 61.333 (65.955)
Epoch: [11][3800/4271]	Time 1.517 (1.563)	Data 0.000 (0.010)	Loss 2.7295 (2.7368)	Entropy Loss 2.7286 (2.7358)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11490619	Acc@1 41.667 (41.551)	Acc@5 66.667 (65.962)
Epoch: [11][4000/4271]	Time 1.584 (1.562)	Data 0.000 (0.009)	Loss 3.0581 (2.7365)	Entropy Loss 3.0572 (2.7355)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11486656	Acc@1 37.333 (41.552)	Acc@5 63.000 (65.960)
Epoch: [11][4200/4271]	Time 1.525 (1.562)	Data 0.001 (0.009)	Loss 2.6695 (2.7374)	Entropy Loss 2.6685 (2.7364)	KLCD_Loss 0.0009 (0.0010)	Learning Rate 0.11482679	Acc@1 41.667 (41.542)	Acc@5 68.000 (65.960)
Epoch: [12][0/4271]	Time 45.094 (45.094)	Data 43.420 (43.420)	Loss 2.7491 (2.7491)	Entropy Loss 2.7482 (2.7482)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11481273	Acc@1 39.000 (39.000)	Acc@5 66.333 (66.333)
Epoch: [12][200/4271]	Time 1.577 (1.754)	Data 0.000 (0.216)	Loss 2.3798 (2.6842)	Entropy Loss 2.3788 (2.6833)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11477276	Acc@1 49.667 (42.229)	Acc@5 72.000 (66.735)
Epoch: [12][400/4271]	Time 1.567 (1.646)	Data 0.000 (0.109)	Loss 2.8337 (2.6958)	Entropy Loss 2.8328 (2.6949)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11473264	Acc@1 41.000 (42.112)	Acc@5 65.333 (66.606)
Epoch: [12][600/4271]	Time 1.521 (1.610)	Data 0.000 (0.073)	Loss 2.6567 (2.6959)	Entropy Loss 2.6558 (2.6950)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11469238	Acc@1 42.000 (42.049)	Acc@5 65.333 (66.604)
Epoch: [12][800/4271]	Time 1.554 (1.592)	Data 0.000 (0.054)	Loss 2.6116 (2.6944)	Entropy Loss 2.6107 (2.6935)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11465198	Acc@1 43.000 (42.180)	Acc@5 71.000 (66.655)
Epoch: [12][1000/4271]	Time 1.600 (1.580)	Data 0.000 (0.044)	Loss 2.7755 (2.6978)	Entropy Loss 2.7746 (2.6969)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11461142	Acc@1 43.000 (42.126)	Acc@5 65.000 (66.596)
Epoch: [12][1200/4271]	Time 1.519 (1.572)	Data 0.001 (0.036)	Loss 2.6807 (2.7029)	Entropy Loss 2.6798 (2.7019)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11457073	Acc@1 42.333 (42.052)	Acc@5 65.667 (66.520)
Epoch: [12][1400/4271]	Time 1.521 (1.566)	Data 0.000 (0.031)	Loss 2.4878 (2.7022)	Entropy Loss 2.4869 (2.7013)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11452988	Acc@1 46.000 (42.084)	Acc@5 70.000 (66.540)
Epoch: [12][1600/4271]	Time 1.583 (1.562)	Data 0.000 (0.027)	Loss 2.7767 (2.7054)	Entropy Loss 2.7758 (2.7045)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11448889	Acc@1 46.333 (42.051)	Acc@5 65.667 (66.519)
Epoch: [12][1800/4271]	Time 1.507 (1.558)	Data 0.000 (0.024)	Loss 2.9644 (2.7084)	Entropy Loss 2.9635 (2.7075)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11444775	Acc@1 38.667 (42.004)	Acc@5 61.667 (66.453)
Epoch: [12][2000/4271]	Time 1.521 (1.555)	Data 0.000 (0.022)	Loss 2.9807 (2.7100)	Entropy Loss 2.9798 (2.7090)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11440647	Acc@1 40.000 (41.956)	Acc@5 63.667 (66.453)
Epoch: [12][2200/4271]	Time 1.584 (1.553)	Data 0.000 (0.020)	Loss 2.7979 (2.7105)	Entropy Loss 2.7970 (2.7095)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11436505	Acc@1 41.000 (41.952)	Acc@5 66.333 (66.435)
Epoch: [12][2400/4271]	Time 1.522 (1.551)	Data 0.000 (0.018)	Loss 2.5510 (2.7109)	Entropy Loss 2.5501 (2.7100)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11432347	Acc@1 42.000 (41.954)	Acc@5 68.333 (66.418)
Epoch: [12][2600/4271]	Time 1.528 (1.549)	Data 0.000 (0.017)	Loss 2.7216 (2.7125)	Entropy Loss 2.7207 (2.7115)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11428176	Acc@1 44.667 (41.922)	Acc@5 65.333 (66.402)
Epoch: [12][2800/4271]	Time 1.602 (1.548)	Data 0.000 (0.016)	Loss 2.6804 (2.7139)	Entropy Loss 2.6795 (2.7130)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11423989	Acc@1 44.000 (41.908)	Acc@5 68.000 (66.386)
Epoch: [12][3000/4271]	Time 1.503 (1.547)	Data 0.000 (0.015)	Loss 2.6714 (2.7152)	Entropy Loss 2.6705 (2.7143)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11419789	Acc@1 46.000 (41.874)	Acc@5 65.667 (66.371)
Epoch: [12][3200/4271]	Time 1.517 (1.546)	Data 0.000 (0.014)	Loss 2.7531 (2.7163)	Entropy Loss 2.7522 (2.7153)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11415573	Acc@1 41.667 (41.858)	Acc@5 65.667 (66.348)
Epoch: [12][3400/4271]	Time 1.584 (1.545)	Data 0.000 (0.013)	Loss 2.7831 (2.7169)	Entropy Loss 2.7821 (2.7159)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11411344	Acc@1 43.000 (41.860)	Acc@5 64.000 (66.334)
Epoch: [12][3600/4271]	Time 1.527 (1.545)	Data 0.000 (0.012)	Loss 3.0109 (2.7178)	Entropy Loss 3.0100 (2.7169)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11407099	Acc@1 38.667 (41.839)	Acc@5 59.000 (66.317)
Epoch: [12][3800/4271]	Time 1.551 (1.544)	Data 0.000 (0.012)	Loss 2.7388 (2.7180)	Entropy Loss 2.7378 (2.7171)	KLCD_Loss 0.0009 (0.0009)	Learning Rate 0.11402841	Acc@1 40.000 (41.836)	Acc@5 67.333 (66.318)
